sentence_id	sentence	variant	sentence_domain	source	is_used	clips_count
b7025df440e74c83feaeea31f9f93d8b5a7b5491cbcf6075ba1002ebb6670418	अगले साल आएगा Google और Levi's का स्मार्ट जैकेट			sentence-collector	1	0
b702ea6f36b0edee3deb67737f929059a58f28d8649fd8c8d7c6a7dca3c5a24e	बिजली विभाग की लापरवाही, झुलसा मासूम और काटना पड़ा हाथ			sentence-collector	1	0
b70514bb54bd9089d336c0dc2232321783a6d6184c90fb3f4a812864d66353ad	नए राष्ट्रपति के सचिव बनाए गए संजय कोठारी, अशोक मलिक बनें प्रेस सचिव			sentence-collector	1	0
b70764b9c51e356757cda44caf0205acfb17347018221a8311ef9eb98b0f7b07	सौरव गांगुली ने की टीम इंडिया के वनडे कप्तान महेंद्र सिंह धोनी की सराहना			sentence-collector	1	0
b7092477aeda91511aabcf9de3a3d31b53473db6f0b442bd4b9335ba329c41e5	सबसे चुनौतीपूर्ण था काली का अवतार बनना: मदिराक्षी			sentence-collector	1	0
b70ac8c1d1514b969b4025b0ed5c8670ba42731ff82cbb8f538dcf3496264a30	हरियाणा बोर्ड ने दसवीं और बारहवीं का रिजल्ट किया जारी			sentence-collector	1	0
b70b97693970febf54b4b947900a8c0126a39377d036bda919a6292d7b02267d	दिल्लीः पंखे से लटकी मिली बहू की लाश, ससुराल वाले हुए फरार			sentence-collector	1	0
b70dcb35eda6b668a382e824d70f4b8e299cd35a331c12229fb8fc35bcf36aaf	हसीना पार्कर का आइटम सॉन्ग 'पिया आ' रिलीज, इंडो-ऑस्ट्रेलियन थीम है खास			sentence-collector	1	0
b70f8296730a51fa794023e808fd2dcb6a8dacf7d85f9a27484bddd16b842b7d	फर्जी मुठभेड़ में नहीं मारा गया किशनजी: चिदंबरम			sentence-collector	1	0
b70fde4f17a419964f39117bd568c3d33869304b7f8c19fcf33e4929b2e55985	शिवसेना के गढ़ में लाल और भगवा एक साथ!			sentence-collector	1	0
b710ad1ccbc427ad345047981253bfc743ad932b5c7fc29bbf7d01e9b50b46f3	बिहार की राजनीति में कब्रिस्तान, श्मशान और समाधि की चर्चा जोरों पर			sentence-collector	1	0
b71dfd503eb47a701aa4db1d9cc67ecc9cc6509afa92287c7260ab51aa4b0276	मुझे तुम्हारे बेगुनाह होने पर पूरा यकीन है।			sentence-collector	1	0
b71e97e5d2e54c3267d17730b48be3f86f1228c97d8dd70f41408d6862b81ecb	संविधान के दायरे में बने कानून: शरद यादव			sentence-collector	1	0
b71f28af4809dc4bd6c9f37fa0bb4a9d11b360d2fceb00ea846b97e1597e4e70	टॉम वहाँ क्या करता है?			sentence-collector	1	0
b720b16f269e5f9b9d2873fc3d02c20d855503ea2ea8c81367c51f43583bd7c8	शाहरुख, सलमान और आमिर से तुलना पर ये था रणवीर का रिएक्शन			sentence-collector	1	0
b7241ab19a85a2aff40cf5a02652db64eee9ccb5c7237d573de2aa8f6aba322d	एयरपोर्ट पर लंबी लाइनों से निजात दिलाएगा नया रोबोटिक कियोस्क			sentence-collector	1	0
b724f5a0963b7eee00757c85bbf23b6e1a7f3ccf379c4cb5ccc390f395a4ece3	साहित्य आज तक: मिलें हरदिल अजीज शायर राहत इन्दौरी से			sentence-collector	1	0
b7250f04f40d9250f8e0055e41097a1b40c900ea3b9d7f8c2d8b58b20146e545	पटाखा बैन: दिवाली पर पर्यावरण जीतेगा या परंपरा?			sentence-collector	1	0
b72789de998999c9221eb1234a09261c3705f2770d86a52ef70c60829fceedf1	नीरव मोदी के जीजा ने कहा, ‘वो करीबी रिश्तेदारों की नज़रों से भी उतरा’			sentence-collector	1	0
b727de00a8ec1a644282fe4e3fccf705316723bf352894e1260063812e3670cc	तो क्‍या यही होगा 'पद्मावती' में दीपिका का लुक...			sentence-collector	1	0
b72bcfd8e7febf6f137643441e2945d9964b57ac78803b2c60f3af9c840220c6	साक्षी महाराज का यूटर्न, बोले- नहीं कहा कपल्स को जेल भेजा जाए			sentence-collector	1	0
b72cabc90387c46392b4e32ad3e83b51478e20d85603cb234c3e208bcb1cdf60	सुनंदा पुष्कर की मौत के बाद शशि थरूर का पहला इंटरव्यू			sentence-collector	1	0
b73be00d71ccdcaa3c86fb379e6b1dbe5377cd4f9990fd2b21787605dc4cd6c4	अगले साल और बढ़ जाएगी दिल्ली वालों की आमदनी			sentence-collector	1	0
b73e256d51e3ea6055f6d54a0278ec01bddf341d8af159e3602c53b006b01d2a	धवन विजडन के साल के पांच सर्वश्रेष्ठ क्रिकेटरों में शामिल			sentence-collector	1	0
b73f576623531e1b3bfa2ef1f5e8812d955988b630cdf751622fd37619e408da	मायावती पर नरमी से अखिलेश सरकार विपक्ष के निशाने पर			sentence-collector	1	0
b74045053543dd8e17d01bb631ce30483a4cf3249e85630c1d0e610f7ea33fab	मौत से पहले म्यूजिशियन ने दोस्तों को भेजे थे मैसेज, मांगी थी मदद			sentence-collector	1	0
b7460e75f03f0d7b85ba7e2c2ba7b85a136a9f425589f2c4692db225030e5fc4	नीतीश कुमार गलतियां नहीं, मस्तियां करते हैं: तेजस्वी यादव			sentence-collector	1	0
b746751fc6319c9889adcefac4cd73f616c5341b9f4c2c5ed41a6986c8ad4eaa	राजनाथ सिंह बोले- कांग्रेस ने आतंकवाद के खिलाफ हमारी लड़ाई को किया कमजोर			sentence-collector	1	0
b7492d2a35b791563a609675e1224e568e12a4f8d0ff3100b3f50386d45492c2	विज्ञान में हम चीन से पीछेः मनमोहन सिंह			sentence-collector	1	0
b74a83c268b914b413a8dbde700d06692b1f27c9ede23f95d8cd8e63fce3204e	अंडमान के हैवलॉक और नील आईलैंड पर इसलिए आते हैं टूरिस्ट्स...			sentence-collector	1	0
b74c348ef4f5d041b7a45bf54878029728fb89f86723ec741f0c8b849a3e6c52	स्वामी बोले- जया पर कमेंट गलत, प्रायश्चित करें नरेश अग्रवाल			sentence-collector	1	0
b74ce932642ec13efb4b9609988776f3248b2fcaf223e742558651fc9aaa1c60	अझगिरी, मारन और राजा पर मान सकता है द्रमुक			sentence-collector	1	0
b74d0d3b7396b78fdc5cb7b5be852f358a6c5cdefc628f3355ee3b60fcabe554	जया बच्‍चन के बचाव में उतरे अमिताभ			sentence-collector	1	0
b74fc9f8f71bb0c2b21c86acbe2890c13cfcd38e0585c71931f1f8464b591311	धीमी ओवरगति पर आईसीसी का रुख कड़ा			sentence-collector	1	0
b7542f3d1412ac59b4c4ad8d2169f34338cb184c76b5e333e1968b55dab2de82	''मैं अंग्रेजी टाइप नहीं हूं''			sentence-collector	1	0
b7569ac7c0aed7e78dd9a1b4238d1a1b24493a43a2db5155f7d6733ad36fc06c	टीवी रियलिटी शो 'खतरों के खिलाड़ी' से बाहर हुईं नतालिया			sentence-collector	1	0
b75acaee936a20763209fcecdb7495f49077541f0d1b64a30042d9dbdb488cf1	परिवार के नए सदस्य का इंतजार कर रहे हैं अमिताभ			sentence-collector	1	0
b75ba5795acac04f2434b48c9ece4d0478fa1b7eede9de5c44a6f222e8a45013	'सैंटा क्लॉज' की ड्रेस में नजर आए शाहरुख खान के बेटे अबराम			sentence-collector	1	0
b75bc8089560b59a899958b31aac924b563ced789f9fe30b9332dbe3093136d9	अमिताभ का दामाद बना नया 'बाहुबली', रितिक ने लॉन्च किया फिल्म का ट्रेलर			sentence-collector	1	0
b75c7c268d5b4245c1a5bc38d115567d08adc21dd3f3d2e0425198595efaf80e	क्या है करेंसी चेस्ट? यूं कुबेर के खजाने से बंटता है रुपया			sentence-collector	1	0
b75e74e8f915cb2300796812a9e652e832012aad512e6d27e610bd29cf9552c7	मोदी कैबिनेट की पहली बैठक आज, तीन तलाक पर होगा फैसला			sentence-collector	1	0
b75e9bc1ea1b4a427094977e907ad64dac374cdcedc71c78d16ed4681b4ee02e	सहारनपुर: नाबालिग का रेप, पीड़िता ने आग लगाकर की आत्महत्या			sentence-collector	1	0
b75ef305e0bec16cce8bef3bff514c6d329aa4a46dad1abada277b18771814bd	सबसे अजीब और डरावना हादसाः बाइक के टायर-रिम के बीच फंसा बच्चा			sentence-collector	1	0
b75f8d08cd4d511d880832ec4859ca886ee5ee2814fe93d4813a104fc1d11243	हर बच्चे को मिले मुफ्त शिक्षा: मलाला			sentence-collector	1	0
b76097bc94d4919e1c19c8ab2eef04502febcb4753025f2eea009fad5fd9c67b	दिल्ली में एक शख्स खरीद सकेगा एक ही ई-रिक्शा?			sentence-collector	1	0
b76327f712fc552189d2a1c3147d19111246f25a8a1c4d2b55bb44b89ad02fc4	क्लास से ज्यादा कैंटीन में समय बिताते थे शफकत..			sentence-collector	1	0
b7652601c804856db54fe5c3cd1188031da3a71c30b5d49d2262211ca9818f83	द्रविड़ की वनडे में वापसी, युवी-भज्‍जी बाहर			sentence-collector	1	0
b766e96872e7fa848631318723653a2b4d7db23fdbd8655091e821cf712e19ec	Padmavati: सिर काटने के बयान पर एक्टर ने कहा-'भारतीय होना दुख की बात'			sentence-collector	1	0
b76e4fd7d092a96ef31cc5719cccb4a73edca359c8d794e640b9880724ea48bd	आर्थिक आजादी की प्रतिनिधि महिलाएं			sentence-collector	1	0
b77075eacc683412d05fc5e0f5ec2da0155b0db3bf954e11ce61d79310a6619b	पीवी सिंधु सेमीफाइनल में, सायना नेहवाल टूर्नामेंट से बाहर			sentence-collector	1	0
b7760d796ed80668e45a9aba3d1fba48e5aee5f1713e0359a82879aaa56b16b7	जयप्रकाश सिंह बसपा से निष्कासित: राहुल के खिलाफ बयान के कारण गिरी गाज			sentence-collector	1	0
b7763bb03fd0363a754b628d0c1a930a8735a5d278df9a6195674fed3ab561df	स्वामी अग्निवेश ने की राजनीति में वापसी, जेडीयू में हुए शामिल			sentence-collector	1	0
b778be26f339b90be5e5a7293edbb0ce308782074bb2a941f8c3ccb69c790b7d	महिला तीरंदाजी में भारतीय टीम को गोल्ड मेडल मिला			sentence-collector	1	0
b778ca365b1d55cac40f7b640fe59953e5f2f621761fa22b29de368641bfd42c	माओवादियों ने दालभूमगढ़ के बीडीओ को रिहा किया			sentence-collector	1	0
b77917597e74c0a8480355eb20e1894287c50643c1c275001ada63f0f4207543	बैडमिंटन: इंडोनेशिया ओपन के फाइनल में पहुंचे शटलर श्रीकांत			sentence-collector	1	0
b77e211c0e03a06a2e67f165370621a72ce33b1b0879ced93f7afd564acce826	Engineers Day: जानिए इंजीनियर विश्‍वसरैया के बारे में			sentence-collector	1	0
b7818a093683918a848a271053e750c23483015161ed608ab13841ce0c0f8b32	अन्‍ना की सेहत को लेकर समर्थकों में चिंता			sentence-collector	1	0
b782d3e0b93e537e906a1b3539f10627964d16d706caefa0deafacae7874b3ca	एयर इंडिया कर्मचारियों की लापरवाही का वीडियो वायरल			sentence-collector	1	0
b7831c5a33b7bd7b83e0cdf02c90e395e5afc5b8a735e57a6046964f074080bf	आतंकी हाफिज सईद के साथ मंच पर दिखे इमरान के मंत्री			sentence-collector	1	0
b78424254fe338d144aac3019f15007d59a8d9b04ace91680d91194748ecda73	J-K में पुलिसवालों की हत्‍या पर बोले राज्‍यपाल- आतंकियों की हताशा			sentence-collector	1	0
b78e31e051eb420aabf58e0d205667d9a0fc9a774102661827fb28c1c0e89f3d	छत्तीसगढ़: कांटे की टक्कर में बीजेपी को बढ़त			sentence-collector	1	0
b79043660b4d8ab144b994c617a7fdfb7bfdee8d4474bbfdab4df7636a6bab2f	अमेरिका को भी सीरिया में गृहयुद्ध की आशंका			sentence-collector	1	0
b79107961f8ee6efc11bbcc4ac99a3f6deea6c492b65ace86d389a2aa6247ac8	शाहरुख खान खुद को रखेंगे एक्शन सीन्स से दूर, डॉक्टरों की सलाह			sentence-collector	1	0
b792936de11a8ebe69a9a32eacd7e715ce718aca3965b884c81ca66434e338f4	नीतीश से सशंकित हैं लालू?			sentence-collector	1	0
b79aa8102b84785b366e0a9f014dfee44ed3867fe04e420cc4291fba1b2dca41	झारखंड के पतरातू में बनेगा झॉलीवुड			sentence-collector	1	0
b79b597a5ef89b4ee1c249f3b9f383e069e306be16f39a6753172f0c08d28ccc	साउथ एशियाई स्टूडेंट को जोड़ सकती है ई-लाइब्रेरी: मोदी			sentence-collector	1	0
b79b61060d13d5f62bc1a7da38758dad6f029d3bf683316bb26f42558c52172f	हकला क्यों रहे हो?			sentence-collector	1	0
b79f11eb37aa20b6dc2ab56a1436bd0c514998b8ccd51f3833bdb7cbee912138	टॉम का आवाज़ बदलने लगा है।			sentence-collector	1	0
b7a3519fae627323187bcfac7366d45eee91d965a2b3e44750512b55c61bb965	भारत, ओमान संयुक्त निवेश कोष के इस्तेमाल पर सहमत			sentence-collector	1	0
b7a3dae4c2c06138b43fb6526621cdc5c78fd8ebe65e28ba319c217bbeed4f21	शब्बीर शाह की हिरासत पर उमर बोले- ये तो मोदी-मुफ्ती जुगलबंदी है			sentence-collector	1	0
b7a83f0a4e0646ec8880e2b0b0e6010220f589d6bb6cb68a4797b1328078ab61	आरक्षण के नहीं 'अच्छे दिन'			sentence-collector	1	0
b7ad19378f0e429e6121afe38b12562a6f8407cffbf90b556aa2d227b9bc3b34	नॉर्थ ईस्ट की लड़की के साथ विदेशियों जैसा व्यवहार, रिजिजू बोले- कार्रवाई होगी			sentence-collector	1	0
b7af69aead75596b2f3cd1e0215cc0c65c85845b3fcf4f6e3bcb5cd72f414312	लोकतंत्र में ऊंच नीच की राजनीति शोभा नहीं देती: मोदी			sentence-collector	1	0
b7b3b9cf1d883da994d92c95a4f7357daebe8ff0192ac41aeae4110c5883813f	नमस्ते			sentence-collector	1	0
b7b5d84f4a3a48c20bd5bf869237b787e30505914b6df299c0ea47cbbbedd992	चीन के राष्ट्रपति शी जिनपिंग अपने विशेष दूत को भेजेंगे उत्तर कोरिया			sentence-collector	1	0
b7baea55f3f2d5bcea7d1ce1c023ee2622093941bf42c8ccdb4849bf0ffc4054	iChowk: कंगना की अदा ही नहीं, इरादा भी शानदार है			sentence-collector	1	0
b7c2fdf61ebe5d20e11a013f420f6fbabcb29f2569d294608d0a92d53f77eb8f	उत्तराखंड में पांच रुपये महंगा हुआ पेट्रोल			sentence-collector	1	0
b7c4c8b2e3ce298f3016b02b85f4471e9ca0c9dcfc622527a4016f1557c7acb9	बारिश अभी तक रुकी नहीं है, है ना?			sentence-collector	1	0
b7c57c45a3290b2d501edf90165baede0f4313165055fe1e652901b8787d7fdb	कम नहीं हुआ सलमान खान का स्टारडम, जेल स्टाफ संग ऑटोग्राफ-सेल्फी में बिजी			sentence-collector	1	0
b7c6e84f83989dad54f187685d78371fa884aed4676a140c0c796020d3f2acba	कांग्रेस विपक्ष में बैठने को तैयार: दिग्विजय			sentence-collector	1	0
b7c79fcf3b5a341b3337d44cddf3a97af6caede06d7dae3413e95fe3d6726ee5	पटना ब्लास्टः मृतकों के परिजनों से मिलने फिर बिहार जाएंगे नरेंद्र मोदी			sentence-collector	1	0
b7c8aaae1b0c6c4946cef74b13e8243eca53e50fd8eb7d4a802e1bc1a08730c8	जिओमी स्‍मार्टफोन का धमाल, क्रैश हुई फ्लिपकार्ट वेबसाइट			sentence-collector	1	0
b7cc6ebad1f8526101fd95c60af42692c95bfab46521d5ec8b999935ef549f6c	'ओके जानू' का टाइटल ट्रैक हुआ रिलीज			sentence-collector	1	0
b7cf9802f492663b1d56f70e1551f13f02a5c1b020a8b5886e2640a5c7e275f4	'इनसर्जेंट' में केट विंसलेट और शैलेन वुडले की टक्कर			sentence-collector	1	0
b7d0a71d2699c8d769eaf9032e33640cdd1018e515e4660f823d96ae2b09b801	बूरा			sentence-collector	1	0
b7d1d55f07928f614790561c7c1890d818d24f11c9642ec40316d2a538a80b08	योगी की तारीफ में उद्धव के बोल, फडनवीस को दी ये नसीहत			sentence-collector	1	0
b7d7718bca29adb861b025e51065e854860b80882a14252e26a2e799afe2476c	इसरो केंद्र के ऊपर उड़ती दिखी रहस्यमयी चीज			sentence-collector	1	0
b7db842935ccd39418f3f78875d5061d48fe0a40ed18f17a50062748def87fea	चालक ने लाल सिग्नल तोड़ा: सिग्नल प्रभारी			sentence-collector	1	0
b7dbb46ba25453386b18968960b257d01b21ec0087e856e3cde6023afe36afb1	सुकना भूमि घोटाला: पंचाट ने मांगी जांच संबंधी जानकारी			sentence-collector	1	0
b7dd6d3b6ce918a8d0da60d823e997db73e95e173afa432a442ff3829a252b94	कर्नाटक में गिरी सरकार, महबूबा बोलीं- लोकतंत्र का काला दिन			sentence-collector	1	0
b7e2d16ad9abfdcd0816f1b052b1c82b16a5274f8c11aebbdfad9128d91bd83f	दिल्‍लीवासियों को मिला झमाझम बारिश का तोहफा			sentence-collector	1	0
b7e4c3b3f9d04ca219cd7c54a1ccd02e05bf99caa54c6b79711619ed4fdf9040	बच्चे की निकली पूंछ, घर वाले हनुमान समझ पूजने लगे			sentence-collector	1	0
b7e8ee6cb04769466f498f3403d7246837b530765d1743aae24a26dc1fe941e8	'मुझे कोई मुकाबला नहीं दिखता'			sentence-collector	1	0
b7e9ae0c71cba09db161d0a2ca3523b00b9c5ec3faa7567f279621e6aa6ea256	दिल्‍ली फिर शर्मसार, एक और नाबालिग से गैंगरेप			sentence-collector	1	0
b7ebd720bbf185b6c31485253077475000f30331b6662960c8f33128a68ec169	मलाइका संग ठुमके लगाकर खुश हैं राजकुमार राव			sentence-collector	1	0
b7f016262790fb5230d9dcc84230ee71c0a18186a897ddd1ff3eef38e1863224	सचिन के विदाई टेस्ट के लिये ऑनलाइन टिकट बिक्री कल से शुरू			sentence-collector	1	0
b7f4a2127497ab241496163b80cf772426e8bd43c5afd87c432b46d5c0071638	हैदराबाद के दरिंदों के एनकाउंटर पर बोलीं निर्भया की मां- वो इसी लायक थे...			sentence-collector	1	0
b7f6dd1eb75402513c63e5ae9eae564d8b1c26a00a99827753300fb75bb70db9	दिल्ली: चोरी के शक में महिला को पीटा, कपड़े फाड़े, अर्धनग्न हालत में घुमाया			sentence-collector	1	0
b7f7684051a80168edfb7616af4a45c5ab153697f59f1205303ead465da12acc	मुझे हिंदी का और अभ्यास करना होगा			sentence-collector	1	0
b8003b210c4c6687a936108e899468ce8bd4e3f6e8caa0fd94c4540c31636af9	भारत की प्रमुख झीलें और संबंधित राज्‍य			sentence-collector	1	0
b80157d434bec982e4db5539ccae0a9d417195e23263e5b83ee0c7ac0c4f57d0	इंस्टाग्राम हैक: हैकर्स ने चुराए सेलिब्रिटीज के फोन नंबर और जानकारियां			sentence-collector	1	0
b806093c31f728affda9106079d75c9cb3bb179d9ff4aa46a12ab404c7e7a39f	कार्यवाहक सरकार नहीं ले नीतिगत फैसलेः अमरिंदर			sentence-collector	1	0
b8062f2367e9c30a965f15ff4401578d2390d57cac865a0eaf70fb829b32def4	विराट पर फिर फिदा विजडन, अब बताया वर्ल्ड का लीडिंग क्रिकेटर			sentence-collector	1	0
b806b4ce8495a2b2c2e2402c4ba1509f0eddca32be65dc2e7d4b4e30b667e08a	आजतक पर खुली सारा-अली की पोल, पहले से शादीशुदा हैं दोनों			sentence-collector	1	0
b8087afb59f5273b77c19ae0d54bd9043a0928cf79b1d0c0027f042458d4febb	कांग्रेस पार्टी से चुनाव लडेंगी उर्म‍िला मातोंडकर, जोरों पर चर्चा			sentence-collector	1	0
b80ae18b98187076d8d2a45635d57b8932044901eab78be4c990c38e013c1381	रूस में प्राकृतिक गैस विस्फोट में दस की मौत			sentence-collector	1	0
b80de48bc23294f785f59ad1c9b768188f858d268584116dd9f2cb8593f2afb7	हिंद महासागर में दिखे चीनी युद्धपोत, भारतीय नेवी ने यूं किया स्वागत			sentence-collector	1	0
b80ebff8213bd64a21c08fed200be340a608114bd6cc6de60928a32a98dcf99f	‘दिल तो बच्चा..’ की पेशकश ने इमरान को चौंकाया			sentence-collector	1	0
b811be08183b27393d4141d67170311e45314248d727d4325ea3e30260f96d6b	मैं उस गाड़ी की रफ़तार देखकर हैरान रह गया।			sentence-collector	1	0
b81567feca93404ba2cdf3e0abf2f1823a4276054cef9e08666018a573020716	ऑस्‍ट्रेलिया के खिलाफ बिल्‍कुल नहीं बदला है मेरा रुख: हरभजन			sentence-collector	1	0
b81748e3711d1bc81407f236c816a2945f26b660ae73e9a743aaabed4263fd97	हम उसके लिये रुके हैं।			sentence-collector	1	0
b81cde1449ec7ee8bdfebc4be6bbc7843b17e5710ca7481eb05723035404021c	मैंने किसी के खिलाफ नहीं बोला: नीतीश कुमार			sentence-collector	1	0
b81de086749f93c7f541273897a10e22446c53fe06ee30fd63d7a620e0d85cea	फिर शुरू हो गई प्रज्ञा-अभि की लव स्टोरी...			sentence-collector	1	0
b81eaac327a99f869172c6d955098d589b2ae24749054e0ba2966d13bf88fbd3	टॉम स्कूल का अध्यापक है।			sentence-collector	1	0
b81fb000eebe835c39ba5b4b33e30abee779126c8724f4a9cf0e021b40274387	हेट क्राइम पर अमेरिकी भारतीय एकजुट, बोले- हम यहीं रहेंगे			sentence-collector	1	0
b820ce3511ef5b4826c1946a522fce408ed0812379d83d951db3f8040579e80b	उड़ीसा: बच्चों के साथ सख्‍ती के आरोप में टीचर गिरफ्तार			sentence-collector	1	0
b823d02ed41f2dbd5dd5526e791872f214d9b7c0762acf82e44efdfcfb134ca8	बिहार में जारी रहेगी शिक्षकों की बेमियादी हड़ताल			sentence-collector	1	0
b82cfabfaa6762b49ccce157b6152bad5596ee1da549bcc8f175bd216c18f590	अच्छे दिन लाने की कसरत			sentence-collector	1	0
b82e33698e2e191a075e87be6ec2f841a4226807e76109e6a79c34df73528d2c	जोमैटो की सफाई- खाने की डिलिवरी को शाकाहारी-मांसाहारी में बांटना नामुमकिन			sentence-collector	1	0
b82e3a87eebc00ecd4254304ad777af63b007c33a8b22677b60412df8ae6a361	ट्विटर पर किंग खान के समर्थन में आये सेलिब्रिटी			sentence-collector	1	0
b82e8336211843c50641c6728a207e6dee551988f6a1895242cd6de9736136b5	पहले कौन मारेगा पलटी?			sentence-collector	1	0
b830cc6a6a4e67fe0ae0b2867690142ae3f0915594428cd2b6a1a2c576a45d46	झूला ऊपर नीचे हो रहा है।			sentence-collector	1	0
b831c5e2f20d26b14b68115205a69d2976b5156dbc83debe2a30bb2c153a6c38	प्रतिनिधित्व देने में उड़ीसा की हुई उपेक्षा: नवीन पटनायक			sentence-collector	1	0
b831cedc1f91a6611ff67e62d43de62be4eaeb22f0260d2f9db64e3ca6bc1594	सफाईगीरीः जल सैनिक			sentence-collector	1	0
b837bce5ed96f9909a3cf488c78a4a5adc0272f504493cbfd38df74051cb453f	सुरक्षा गार्डों की भारी कमी, त्‍योहारों पर कहीं एटीएम न रह जाएं खाली			sentence-collector	1	0
b837d2f57ad23eca9739dab71baf641ad07b6d1ae126dcc0d39b25d1564dbf61	दिवाली के उपलक्ष्य में शेयर, कमोडिटी बाजार में आज कारोबार बंद			sentence-collector	1	0
b83ac80feda94b9aa3e63efbaf155a6b4709232929f6de6b5a67f853ef6b3295	प्रतिरोध का व्यंग्य: इक दिन जब होगा मुल्क आजाद			sentence-collector	1	0
b83b1a0a7d46bf1574dc3fa45ea4c6b1fab52d7fc2cd7cbd2eafa9f22c97298d	'काका' की अंतिम यात्रा में भीड़ के रवैए से दुखी अमिताभ			sentence-collector	1	0
b840fc43bf04bb7b01231192f556c825a3b4fe74d1639ab546191ea214cf2cc1	सिद्धू की हालत में सुधार, क्रिकेटरों ने की जल्द ठीक होने की प्रार्थना			sentence-collector	1	0
b8486498eeaa3cd5f0a24e682635c01f8be5f347d161a35f8cb83991fafd9e9b	रॅशेल कॉरी एक अमरीकी ती जो गाज़ा में मारी गयी थीं।			sentence-collector	0	0
b8489eecd2d342becf28b1ceaffc913739cb51bbe70f62a9045d1607a04ec495	नरेंद्र मोदी हुए 'सेकुलर एक्‍सप्रेस' पर सवार			sentence-collector	1	0
b84bd18e6f3df57590ca1017dd793dc0c1ecff361faa705e411759c3adec59ea	राहुल गांधी को कांग्रेस अध्यक्ष बनाने पर आज फैसला संभव			sentence-collector	1	0
b8552bd80c477202f75fd1baff3d6942a59cf070a24693c6065f7172cc86d912	गाजियाबाद में युवक ने मुख्यमंत्री अखिलेश यादव पर उछाली चप्पल			sentence-collector	1	0
b85536679f7e941724fbdb530d8ec5d9de7c2556dcf09b4c54eb0c00e50bd4e9	किसी दिन हम अंतरिक्ष में यात्रा कर पाएँगे।			sentence-collector	1	0
b85589edba8f4d75564d768135127075c16b0cd76fade784a8603d66794db4b3	मुख्यमंत्री आवास के बाहर आंगनबाड़ी महिलाओं का जोरदार प्रदर्शन!			sentence-collector	1	0
b855bb67e293aedae034ea71edafdbcfd5d35f94da1b9d2aa6e2694db02aae2e	एजबेस्टन टेस्ट में अजहर की सेंचुरी से पाकिस्तान की स्थिति मजबूत			sentence-collector	1	0
b8567b5bb9f1b34ed6562afbf5abddf6ff1602f9578752ae02d77faf97a15eac	...तो इस वजह से बच्चे भी हो रहे हैं डायबिटीज के शिकार			sentence-collector	1	0
b8589a97b38c71262f245e71627f08b57625b11024b6381e52d81356c273000f	आदिवासियों जैसे दिखने के लिए अंडरवियर में सेंटीनल द्वीप पहुंचा था अमेरिकी			sentence-collector	1	0
b858d32176a345201341f6979b92febf1e49a401b549fe8651e276d88f2237b4	गुरुग्राम: छत तोड़ पीसी ज्वैलर्स में घुसे चोर, लाखों का माल ले उड़े			sentence-collector	1	0
b85926787e94fa211b82b88d6865d21e26abcbb93ed12cbd4852b6066c3f8e47	चीन की हेकड़ी निकालें, स्वदेशी अपनाएं: आर के सिंह			sentence-collector	1	0
b85a3a9a6d0d4b561fb86a90f2a2330da27992caa96b8ce8ce3aba3bc8796a65	आराम नहीं करने दिया तो कर दिया पत्नी का कत्ल			sentence-collector	1	0
b85a4c7619538768558ce4ef78da605e00298758cbbe0e0cf46fdb6df37bb483	देश में विकास को जल्‍द मिलेगी रफ्तार: प्रणब			sentence-collector	1	0
b8635190c85a53d53dcba73af9f25df26de718207e7cb1e54c4bd53ee79c4a22	Flipkart Mobile Bonanza: इन स्मार्टफोन्स पर मिल रही है छूट			sentence-collector	1	0
b86363d7daa1b4482f1707f326a58dc17afc8b1aba43d044617942cdb31bee55	नोएडा: क्राइम ब्रांच के अफसरों की रेट लिस्ट वायरल, पूरी यूनिट हुई भंग			sentence-collector	1	0
b86dd9e64419e88aa346801a5a0f8be3f564c5b37d8e4b5287b4beac97c948fb	मॉब लिंचिंग पर घिरी सरकार, रोक पर सुझाव के लिए बनाई समिति			sentence-collector	1	0
b86f58eaeb60c60a42d0d269aadd84c7a58c1bdbe6a0cd2840b7537dbf6214fd	पत्तों से होगी गणेश जी की उपासना, इस मंत्र के साथ करें अर्पित			sentence-collector	1	0
b874f0d1d7ee6c463c810a2f46f8579e56c6ca4e7442eae67618b7ab5a82712b	रियो में कौन होगा जोड़ीदार, अभी फैसला करना सही नहीं: सानिया मिर्जा			sentence-collector	1	0
b87631c4645f572d10d66611f6228dfd7d5b06b014c9e05bf180844a84f8ae0a	Aajtak.in को स्थानीय भाषा में सर्वश्रेष्ठ वेबसाइट का अवॉर्ड			sentence-collector	1	0
b87b90e98e3fb9c1459227bec024fcaa070f6b6791494c6f1d0b0c679878fc22	मैं बड़े शहर में रहता हूँ।			sentence-collector	1	0
b87d1bffb9053fc4c83f9613de79ea82ec369257bffcecb5bbbcbc5ec586e45e	खतरनाक हो सकता है लौकी का जूस पीना			sentence-collector	1	0
b886f4c455573e7208a2da1c88526f9caa12d83786df8058645814c4306b17fb	लक्ष्मी विलास बैंक में वैकेंसी			sentence-collector	1	0
b88a5b9a3a8bffc9843ef7fadeba7b204441c384f793d39ea009c1d7f1485c36	भिलाई स्टील प्लांट: रिपेयर हो रही थी गैस पाइपलाइन, हो गया धमाका			sentence-collector	1	0
